"cell_id"	"pseudo_time"	"cell_type"
"HP1508501T2D_N8"	2.23843532871087	"ductal cell"
"HP1508501T2D_N9"	2.22229464966944	"ductal cell"
"HP1508501T2D_O1"	2.56149077406167	"alpha cell"
"HP1508501T2D_O11"	2.35494545834161	"acinar cell"
"HP1508501T2D_O12"	2.19641724220054	"ductal cell"
"HP1508501T2D_O13"	2.35868306373902	"acinar cell"
"HP1508501T2D_O14"	2.62674719742874	"alpha cell"
"HP1508501T2D_O3"	2.21319839475572	"ductal cell"
"HP1508501T2D_O4"	1.69863240142571	"beta cell"
"HP1508501T2D_O7"	2.35867709786489	"acinar cell"
"HP1508501T2D_O8"	2.25770038349548	"ductal cell"
"HP1508501T2D_O9"	2.21455696878555	"ductal cell"
"HP1508501T2D_P1"	1.74213430593457	"co-expression cell"
"HP1508501T2D_P11"	2.58601657476869	"alpha cell"
"HP1508501T2D_P14"	2.46087481055893	"acinar cell"
"HP1508501T2D_P2"	2.41120750678526	"acinar cell"
"HP1508501T2D_P3"	2.53930747328445	"alpha cell"
"HP1508501T2D_P4"	0.430169989872703	"gamma cell"
"HP1508501T2D_P5"	2.61130471891434	"co-expression cell"
"HP1508501T2D_P6"	2.5765838791881	"alpha cell"
"HP1508501T2D_P7"	2.53367065420864	"alpha cell"
"HP1508501T2D_P8"	2.54170201994306	"alpha cell"
"HP1508501T2D_P9"	2.62334156133328	"alpha cell"
"HP1509101_A3"	2.47599386330097	"alpha cell"
"HP1509101_A7"	2.50295960238932	"alpha cell"
"HP1509101_A8"	2.23288621267514	"ductal cell"
"HP1509101_B10"	2.4687218889622	"alpha cell"
"HP1509101_B13"	1.56393719491615	"beta cell"
"HP1509101_B16"	2.36981599882392	"acinar cell"
"HP1509101_B17"	2.21762042142496	"PSC cell"
"HP1509101_B19"	2.20650023098353	"ductal cell"
"HP1509101_B20"	2.46793152971132	"alpha cell"
"HP1509101_B23"	2.1649074350196	"ductal cell"
"HP1509101_C1"	1.72975700082013	"co-expression cell"
"HP1509101_C21"	2.22106425531273	"ductal cell"
"HP1509101_C22"	2.53383713969966	"alpha cell"
"HP1509101_C23"	1.57840371196743	"beta cell"
"HP1509101_D17"	2.20845078319015	"ductal cell"
"HP1509101_D18"	1.62172540219519	"beta cell"
"HP1509101_D19"	2.49462171472788	"alpha cell"
"HP1509101_D22"	1.64203037885875	"delta cell"
"HP1509101_D23"	2.21109026575481	"ductal cell"
"HP1509101_D5"	2.54704086407749	"alpha cell"
"HP1509101_D8"	2.45159660265226	"alpha cell"
"HP1509101_E19"	2.56196898262937	"alpha cell"
"HP1509101_E22"	1.62055987859985	"beta cell"
"HP1509101_E3"	2.27823361801261	"ductal cell"
"HP1509101_E4"	1.67973260506778	"delta cell"
"HP1509101_F18"	2.38742296757818	"acinar cell"
"HP1509101_F19"	2.44348737700889	"alpha cell"
"HP1509101_F21"	0.414426530899023	"gamma cell"
"HP1509101_F22"	2.21398841901572	"ductal cell"
"HP1509101_F23"	1.80177107828608	"endothelial cell"
"HP1509101_F4"	2.51010297926507	"alpha cell"
"HP1509101_F7"	2.24152820683166	"ductal cell"
"HP1509101_G16"	2.49432183652214	"alpha cell"
"HP1509101_G18"	2.51915336410257	"alpha cell"
"HP1509101_G19"	2.53809864981566	"alpha cell"
"HP1509101_G9"	1.57206881449957	"beta cell"
"HP1509101_H1"	2.57462002956074	"alpha cell"
"HP1509101_H13"	1.66621743952692	"delta cell"
"HP1509101_H20"	2.23646869293579	"ductal cell"
"HP1509101_H21"	2.49579206406959	"alpha cell"
"HP1509101_H22"	2.45335415468088	"alpha cell"
"HP1509101_H23"	2.44286637951399	"alpha cell"
"HP1509101_H7"	1.65489112741958	"delta cell"
"HP1509101_I10"	2.51167673385349	"alpha cell"
"HP1509101_I12"	2.22381363635179	"ductal cell"
"HP1509101_I17"	1.7977798095643	"endothelial cell"
"HP1509101_I21"	2.46195851114949	"alpha cell"
"HP1509101_I23"	2.44120871212252	"alpha cell"
"HP1509101_I5"	2.54674087634177	"alpha cell"
"HP1509101_J12"	2.53699228012865	"alpha cell"
"HP1509101_J15"	2.43611814157772	"alpha cell"
"HP1509101_J16"	1.63247742078076	"delta cell"
"HP1509101_J19"	1.70256949860309	"beta cell"
"HP1509101_J20"	2.49775896122636	"alpha cell"
"HP1509101_J22"	2.26509846047947	"ductal cell"
"HP1509101_J23"	2.23140419383043	"ductal cell"
"HP1509101_J4"	2.48207100540099	"alpha cell"
"HP1509101_J8"	2.49323505140671	"alpha cell"
"HP1509101_J9"	2.18921137800196	"ductal cell"
"HP1509101_K10"	2.23896136318409	"ductal cell"
"HP1509101_K15"	2.22698717473846	"ductal cell"
"HP1509101_K19"	2.24761799379139	"ductal cell"
"HP1509101_K22"	2.52511617549839	"alpha cell"
"HP1509101_K9"	1.59932087616554	"beta cell"
"HP1509101_L11"	2.43995233836343	"alpha cell"
"HP1509101_L13"	2.23364441484191	"ductal cell"
"HP1509101_L14"	1.5792647741269	"beta cell"
"HP1509101_L16"	2.24761413388204	"ductal cell"
"HP1509101_L17"	1.69996551403934	"alpha cell"
"HP1509101_L18"	1.85836866784102	"PSC cell"
"HP1509101_L19"	1.69982902891439	"delta cell"
"HP1509101_L23"	1.63990191242598	"delta cell"
"HP1509101_L8"	2.04162326319421	"alpha cell"
"HP1509101_M10"	2.47126696290992	"alpha cell"
"HP1509101_M12"	2.446170470797	"alpha cell"
"HP1509101_N17"	2.44434273010434	"alpha cell"
"HP1509101_N18"	2.45143659339726	"alpha cell"
"HP1509101_N20"	2.45652100460204	"alpha cell"
"HP1509101_N23"	1.57799776099037	"beta cell"
"HP1509101_N9"	2.48785611787567	"alpha cell"
"HP1509101_O1"	1.62139921339139	"delta cell"
"HP1509101_O13"	2.50289523789953	"alpha cell"
"HP1509101_O14"	2.19704613815084	"ductal cell"
"HP1509101_O16"	2.47954396082628	"alpha cell"
"HP1509101_O18"	1.56495498867125	"beta cell"
"HP1509101_O4"	1.6801872263992	"delta cell"
"HP1509101_O7"	2.5792475145081	"alpha cell"
"HP1509101_O9"	2.44130573290854	"alpha cell"
"HP1509101_P1"	1.83620890772816	"co-expression cell"
"HP1509101_P12"	1.69500110390706	"delta cell"
"HP1509101_P17"	2.2183374289502	"ductal cell"
"HP1509101_P18"	2.48149453493235	"alpha cell"
"HP1509101_P20"	2.52406597485518	"alpha cell"
"HP1509101_P23"	2.25738466281203	"PSC cell"
"HP1509101_P4"	2.52002473954604	"alpha cell"
"HP1509101_P7"	1.6349907379035	"co-expression cell"
"HP1509101_P8"	2.51737433252087	"ductal cell"
"HP1509101_P9"	2.49431952263084	"ductal cell"
"HP1525301T2D_A1"	2.17928719984503	"ductal cell"
"HP1525301T2D_A11"	2.46899555313067	"alpha cell"
"HP1525301T2D_A12"	2.19584155421474	"ductal cell"
"HP1525301T2D_A13"	2.21112806153337	"ductal cell"
"HP1525301T2D_A14"	2.21365566817954	"ductal cell"
"HP1525301T2D_A15"	2.20366781845616	"ductal cell"
"HP1525301T2D_A16"	0.424359401830429	"gamma cell"
"HP1525301T2D_A17"	2.22521622095818	"ductal cell"
"HP1525301T2D_A19"	2.18781181704974	"ductal cell"
"HP1525301T2D_A3"	2.48880327552863	"alpha cell"
"HP1525301T2D_A5"	2.46191654294976	"alpha cell"
"HP1525301T2D_A6"	2.50158610432874	"alpha cell"
"HP1525301T2D_A7"	1.75747945372994	"delta cell"
"HP1525301T2D_A9"	2.50966791865296	"alpha cell"
"HP1525301T2D_B1"	2.48136202714844	"alpha cell"
"HP1525301T2D_B10"	2.21842599177089	"ductal cell"
"HP1525301T2D_B11"	2.46380342832724	"alpha cell"
"HP1525301T2D_B12"	2.38438703046111	"acinar cell"
"HP1525301T2D_B13"	2.57961014055233	"alpha cell"
"HP1525301T2D_B14"	2.17781220757443	"ductal cell"
"HP1525301T2D_B15"	2.50827817145786	"alpha cell"
"HP1525301T2D_B18"	2.48977964674473	"alpha cell"
"HP1525301T2D_B21"	2.22057760449869	"ductal cell"
"HP1525301T2D_B24"	2.21498830000763	"ductal cell"
"HP1525301T2D_B3"	2.18744257763555	"ductal cell"
"HP1525301T2D_B4"	2.47947173977083	"alpha cell"
"HP1525301T2D_B5"	0.414042466339517	"gamma cell"
"HP1525301T2D_B6"	2.22401046774653	"PSC cell"
"HP1525301T2D_B7"	2.48653879114435	"alpha cell"
"HP1525301T2D_B8"	0.426381039265769	"gamma cell"
"HP1525301T2D_C1"	2.48599731409162	"alpha cell"
"HP1525301T2D_C10"	2.4682142689802	"alpha cell"
"HP1525301T2D_C11"	2.18981771989612	"ductal cell"
"HP1525301T2D_C13"	2.26010323008117	"ductal cell"
"HP1525301T2D_C14"	2.39746767472444	"acinar cell"
"HP1525301T2D_C15"	2.19582801845882	"ductal cell"
"HP1525301T2D_C16"	2.47149539043105	"alpha cell"
"HP1525301T2D_C17"	2.20387845812331	"ductal cell"
"HP1525301T2D_C19"	2.17906678395081	"ductal cell"
"HP1525301T2D_C2"	2.47315406308023	"alpha cell"
"HP1525301T2D_C21"	2.19758558592073	"ductal cell"
"HP1525301T2D_C22"	2.19860233777067	"ductal cell"
"HP1525301T2D_C23"	2.38795811138763	"acinar cell"
"HP1525301T2D_C24"	2.19495061349835	"ductal cell"
"HP1525301T2D_C3"	2.20369037441554	"ductal cell"
"HP1525301T2D_C4"	2.21412321043387	"ductal cell"
"HP1525301T2D_C5"	2.47576926690786	"alpha cell"
"HP1525301T2D_C6"	2.19066976762718	"ductal cell"
"HP1525301T2D_C7"	2.41678374596987	"acinar cell"
"HP1525301T2D_C8"	2.46545284643085	"alpha cell"
"HP1525301T2D_C9"	2.19226147764526	"ductal cell"
"HP1525301T2D_D1"	2.25864618452264	"ductal cell"
"HP1525301T2D_D10"	2.38235856881265	"acinar cell"
"HP1525301T2D_D11"	2.46954987038758	"alpha cell"
"HP1525301T2D_D12"	0.412250217367982	"gamma cell"
"HP1525301T2D_D14"	2.21116970240282	"ductal cell"
"HP1525301T2D_D15"	2.20333183395039	"ductal cell"
"HP1525301T2D_D19"	1.75014549513431	"delta cell"
"HP1525301T2D_D2"	2.20701758735619	"ductal cell"
"HP1525301T2D_D21"	1.90036068749494	"PSC cell"
"HP1525301T2D_D22"	2.19154055910844	"ductal cell"
"HP1525301T2D_D23"	1.69521426707741	"beta cell"
"HP1525301T2D_D3"	2.2126534235537	"ductal cell"
"HP1525301T2D_D4"	2.18722882541981	"ductal cell"
"HP1525301T2D_D6"	2.4077121261458	"acinar cell"
"HP1525301T2D_D8"	2.17114700607158	"ductal cell"
"HP1525301T2D_D9"	2.49236559492572	"alpha cell"
"HP1525301T2D_E1"	2.47148196111399	"alpha cell"
"HP1525301T2D_E11"	2.25348242438297	"ductal cell"
"HP1525301T2D_E12"	2.22285824622261	"PSC cell"
"HP1525301T2D_E13"	2.4716241463948	"alpha cell"
"HP1525301T2D_E15"	2.23445874993302	"ductal cell"
"HP1525301T2D_E16"	2.49155181667868	"alpha cell"
"HP1525301T2D_E17"	2.17572770617773	"ductal cell"
"HP1525301T2D_E19"	0.410192801523153	"gamma cell"
"HP1525301T2D_E2"	2.39202415219929	"acinar cell"
"HP1525301T2D_E22"	2.47039232732029	"alpha cell"
"HP1525301T2D_E23"	2.11286939051302	"alpha cell"
"HP1525301T2D_E24"	2.22561556832966	"PSC cell"
"HP1525301T2D_E3"	0.410122352960335	"gamma cell"
"HP1525301T2D_E5"	2.22709030262701	"PSC cell"
"HP1525301T2D_E7"	2.44990714019836	"alpha cell"
"HP1525301T2D_E8"	2.40391276219304	"alpha cell"
"HP1525301T2D_F10"	2.39800367260318	"acinar cell"
"HP1525301T2D_F12"	2.1718507215663	"ductal cell"
"HP1525301T2D_F13"	1.62992470461014	"unclassified endocrine cell"
"HP1525301T2D_F15"	1.66092329135293	"beta cell"
"HP1525301T2D_F16"	2.26272487048608	"ductal cell"
"HP1525301T2D_F19"	2.45970460407103	"alpha cell"
"HP1525301T2D_F2"	2.51796144508019	"alpha cell"
"HP1525301T2D_F21"	2.19970796262176	"ductal cell"
"HP1525301T2D_F23"	1.65575857041274	"beta cell"
"HP1525301T2D_F24"	2.22311740074997	"PSC cell"
"HP1525301T2D_F3"	2.38769190263816	"acinar cell"
"HP1525301T2D_F4"	2.4669290115329	"alpha cell"
"HP1525301T2D_F5"	2.41225368412755	"acinar cell"
"HP1525301T2D_F7"	2.21849413481587	"PSC cell"
"HP1525301T2D_F8"	2.2137081307514	"ductal cell"
"HP1525301T2D_G1"	2.44599563976116	"alpha cell"
"HP1525301T2D_G10"	2.20491502870112	"ductal cell"
"HP1525301T2D_G11"	2.47616584442392	"alpha cell"
"HP1525301T2D_G13"	2.18504532484111	"ductal cell"
"HP1525301T2D_G14"	2.17366287660425	"ductal cell"
"HP1525301T2D_G15"	2.47793371228948	"alpha cell"
"HP1525301T2D_G17"	2.38931288059905	"acinar cell"
"HP1525301T2D_G18"	2.4885386077377	"alpha cell"
"HP1525301T2D_G19"	2.46959444141569	"alpha cell"
"HP1525301T2D_G20"	2.19016435610367	"ductal cell"
"HP1525301T2D_G21"	2.17526420072797	"ductal cell"
"HP1525301T2D_G22"	2.45257956995204	"alpha cell"
"HP1525301T2D_G23"	0.414160462899735	"gamma cell"
"HP1525301T2D_G3"	2.21967559952449	"ductal cell"
"HP1525301T2D_G4"	2.47678800655397	"alpha cell"
"HP1525301T2D_G5"	2.20342910148036	"ductal cell"
"HP1525301T2D_G8"	1.65324898643449	"beta cell"
"HP1525301T2D_G9"	2.17696701071629	"ductal cell"
"HP1525301T2D_H1"	2.18167532547318	"ductal cell"
"HP1525301T2D_H10"	1.73212879638723	"beta cell"
"HP1525301T2D_H11"	2.2041133266054	"ductal cell"
"HP1525301T2D_H12"	2.45205497542162	"alpha cell"
"HP1525301T2D_H14"	2.21262698211447	"ductal cell"
"HP1525301T2D_H16"	2.19232252706078	"ductal cell"
"HP1525301T2D_H17"	2.18969984913537	"ductal cell"
"HP1525301T2D_H18"	2.18991258021813	"ductal cell"
"HP1525301T2D_H19"	2.4892690589872	"alpha cell"
"HP1525301T2D_H2"	2.18113710780328	"ductal cell"
"HP1525301T2D_H20"	2.51165139502107	"alpha cell"
"HP1525301T2D_H23"	2.47243682076437	"alpha cell"
"HP1525301T2D_H24"	2.17680866896166	"ductal cell"
"HP1525301T2D_H3"	2.20248778097254	"ductal cell"
"HP1525301T2D_H6"	2.4479356575784	"alpha cell"
"HP1525301T2D_H7"	2.49314316313753	"alpha cell"
"HP1525301T2D_H8"	2.40079955612822	"acinar cell"
"HP1525301T2D_H9"	2.38658324000177	"acinar cell"
"HP1525301T2D_I1"	2.18879506460627	"ductal cell"
"HP1525301T2D_I10"	2.20025019797873	"ductal cell"
"HP1525301T2D_I11"	2.05413596927095	"MHC class II cell"
"HP1525301T2D_I12"	2.4831023027288	"alpha cell"
"HP1525301T2D_I15"	2.18680754529853	"ductal cell"
"HP1525301T2D_I16"	2.1963230457475	"ductal cell"
"HP1525301T2D_I17"	2.22007265955396	"ductal cell"
"HP1525301T2D_I18"	2.18738684096096	"ductal cell"
"HP1525301T2D_I19"	2.19172923231333	"ductal cell"
"HP1525301T2D_I2"	2.43819985338528	"alpha cell"
"HP1525301T2D_I21"	2.46753767298317	"alpha cell"
"HP1525301T2D_I22"	2.1934710570541	"ductal cell"
"HP1525301T2D_I23"	2.21729056534524	"ductal cell"
"HP1525301T2D_I24"	2.19563818967528	"ductal cell"
"HP1525301T2D_I3"	2.2300533806901	"ductal cell"
"HP1525301T2D_I4"	2.46664430913729	"alpha cell"
"HP1525301T2D_I5"	2.50615772444134	"alpha cell"
"HP1525301T2D_I6"	1.65163773475074	"beta cell"
"HP1525301T2D_I7"	2.47101914923291	"alpha cell"
"HP1525301T2D_I8"	2.19664826950928	"ductal cell"
"HP1525301T2D_J1"	2.45862707461458	"alpha cell"
"HP1525301T2D_J10"	1.74926942946326	"delta cell"
"HP1525301T2D_J13"	2.44520328160957	"alpha cell"
"HP1525301T2D_J14"	2.46226730020407	"alpha cell"
"HP1525301T2D_J15"	2.18940083268495	"ductal cell"
"HP1525301T2D_J16"	2.38402765404921	"acinar cell"
"HP1525301T2D_J17"	2.22219844931249	"PSC cell"
"HP1525301T2D_J18"	0.425168071654404	"gamma cell"
"HP1525301T2D_J19"	2.47451225173124	"alpha cell"
"HP1525301T2D_J2"	2.47571611127699	"alpha cell"
"HP1525301T2D_J20"	2.22724607932631	"ductal cell"
"HP1525301T2D_J21"	2.20384706114337	"ductal cell"
"HP1525301T2D_J22"	1.68662577543769	"unclassified endocrine cell"
"HP1525301T2D_J23"	2.38847822785281	"acinar cell"
"HP1525301T2D_J4"	2.51043752023217	"alpha cell"
"HP1525301T2D_J5"	2.38013595558328	"acinar cell"
"HP1525301T2D_J7"	2.20088466001588	"ductal cell"
"HP1525301T2D_J8"	2.48736305035221	"alpha cell"
"HP1525301T2D_J9"	2.18445371571004	"ductal cell"
"HP1525301T2D_K1"	2.17631614824102	"ductal cell"
"HP1525301T2D_K10"	2.21838883715329	"PSC cell"
"HP1525301T2D_K11"	2.1988728655393	"ductal cell"
"HP1525301T2D_K12"	2.23824214758322	"ductal cell"
"HP1525301T2D_K14"	2.18422188290764	"ductal cell"
"HP1525301T2D_K15"	2.509847142395	"alpha cell"
"HP1525301T2D_K16"	2.19043491259786	"ductal cell"
"HP1525301T2D_K17"	2.20386728503973	"ductal cell"
"HP1525301T2D_K18"	2.19386493166541	"ductal cell"
"HP1525301T2D_K19"	2.49600824966459	"alpha cell"
"HP1525301T2D_K2"	2.17746372545042	"ductal cell"
"HP1525301T2D_K21"	2.19874316530757	"ductal cell"
"HP1525301T2D_K22"	2.49745878990535	"alpha cell"
"HP1525301T2D_K23"	2.46318736555256	"alpha cell"
"HP1525301T2D_K3"	2.44822158328962	"alpha cell"
"HP1525301T2D_K5"	2.38193283491591	"acinar cell"
"HP1525301T2D_K6"	2.21477204459612	"ductal cell"
"HP1525301T2D_K7"	2.37585251455167	"acinar cell"
"HP1525301T2D_K8"	2.41177583850072	"acinar cell"
"HP1525301T2D_L1"	2.1818316277289	"ductal cell"
"HP1525301T2D_L13"	2.18419378652271	"ductal cell"
"HP1525301T2D_L14"	1.70772904050491	"beta cell"
"HP1525301T2D_L15"	2.50107685581368	"alpha cell"
"HP1525301T2D_L16"	2.17751458153221	"ductal cell"
"HP1525301T2D_L17"	1.66598897042029	"beta cell"
"HP1525301T2D_L19"	1.62724814581569	"unclassified endocrine cell"
"HP1525301T2D_L2"	2.19037237579386	"ductal cell"
"HP1525301T2D_L20"	2.18590529145592	"ductal cell"
"HP1525301T2D_L22"	2.48440540661057	"alpha cell"
"HP1525301T2D_L23"	2.2047672481214	"ductal cell"
"HP1525301T2D_L24"	2.46194410983041	"alpha cell"
"HP1525301T2D_L4"	2.18138970937626	"ductal cell"
"HP1525301T2D_L5"	2.38961101135545	"acinar cell"
"HP1525301T2D_L6"	2.22987277795804	"ductal cell"
"HP1525301T2D_L8"	2.22597621169691	"PSC cell"
"HP1525301T2D_L9"	2.46739817278483	"alpha cell"
"HP1525301T2D_M10"	2.44650573220238	"alpha cell"
"HP1525301T2D_M11"	2.20751526275478	"ductal cell"
"HP1525301T2D_M12"	2.17807238089263	"ductal cell"
"HP1525301T2D_M13"	2.47136899761569	"alpha cell"
"HP1525301T2D_M14"	1.67054657514724	"co-expression cell"
"HP1525301T2D_M15"	2.17486840805314	"ductal cell"
"HP1525301T2D_M16"	2.4668752410028	"alpha cell"
"HP1525301T2D_M17"	1.74381705713637	"delta cell"
"HP1525301T2D_M19"	1.62900497772917	"unclassified endocrine cell"
"HP1525301T2D_M2"	2.21708306745419	"PSC cell"
"HP1525301T2D_M20"	2.22168771733376	"ductal cell"
"HP1525301T2D_M22"	2.07137607462099	"ductal cell"
"HP1525301T2D_M23"	1.81263839847529	"unclassified endocrine cell"
"HP1525301T2D_M5"	2.403130665443	"acinar cell"
"HP1525301T2D_M6"	2.17553441910805	"ductal cell"
"HP1525301T2D_M7"	1.66495773008736	"beta cell"
"HP1525301T2D_M8"	2.46213326573932	"alpha cell"
"HP1525301T2D_M9"	2.22861104196772	"ductal cell"
"HP1525301T2D_N1"	2.20210716945704	"ductal cell"
"HP1525301T2D_N10"	2.42270497408586	"acinar cell"
"HP1525301T2D_N11"	2.21405414781882	"ductal cell"
"HP1525301T2D_N12"	2.19937904427251	"ductal cell"
"HP1525301T2D_N13"	2.47036927080675	"alpha cell"
"HP1525301T2D_N14"	2.1767323806223	"ductal cell"
"HP1525301T2D_N16"	2.18552170500347	"ductal cell"
"HP1525301T2D_N18"	1.65801250157636	"beta cell"
"HP1525301T2D_N20"	2.23088321678919	"ductal cell"
"HP1525301T2D_N21"	0.409509768431051	"gamma cell"
"HP1525301T2D_N22"	1.62572740323609	"unclassified endocrine cell"
"HP1525301T2D_N23"	2.47274925486682	"alpha cell"
"HP1525301T2D_N24"	2.44172768061821	"alpha cell"
"HP1525301T2D_N3"	1.66276081070105	"beta cell"
"HP1525301T2D_N4"	2.26114901227232	"ductal cell"
"HP1525301T2D_N5"	2.18802613228612	"ductal cell"
"HP1525301T2D_N6"	2.21270856816504	"ductal cell"
"HP1525301T2D_N7"	2.49682477135254	"alpha cell"
"HP1525301T2D_N8"	2.39824295673241	"alpha cell"
"HP1525301T2D_N9"	2.45557448847357	"alpha cell"
"HP1525301T2D_O1"	2.3867537090995	"acinar cell"
"HP1525301T2D_O11"	0.423641372922387	"gamma cell"
"HP1525301T2D_O13"	2.50782012588908	"alpha cell"
"HP1525301T2D_O14"	2.18933813385185	"ductal cell"
"HP1525301T2D_O16"	2.24808950500661	"ductal cell"
"HP1525301T2D_O17"	2.20715401069161	"ductal cell"
"HP1525301T2D_O18"	2.48635846258857	"alpha cell"
"HP1525301T2D_O2"	1.83803845456421	"delta cell"
"HP1525301T2D_O20"	2.22063211796559	"ductal cell"
"HP1525301T2D_O22"	2.17327370545981	"ductal cell"
"HP1525301T2D_O23"	2.22531706987686	"ductal cell"
"HP1525301T2D_O24"	2.18073927971199	"ductal cell"
"HP1525301T2D_O3"	2.38699838943169	"acinar cell"
"HP1525301T2D_O5"	2.45477049426074	"alpha cell"
"HP1525301T2D_O6"	2.56842364982978	"alpha cell"
"HP1525301T2D_O7"	2.24423598343327	"ductal cell"
"HP1525301T2D_O9"	2.22435581465004	"PSC cell"
"HP1525301T2D_P1"	2.17507018215209	"ductal cell"
"HP1525301T2D_P11"	2.50586104307648	"alpha cell"
"HP1525301T2D_P13"	2.19354163546288	"ductal cell"
"HP1525301T2D_P14"	2.18565824326734	"ductal cell"
"HP1525301T2D_P15"	1.79169368901029	"endothelial cell"
"HP1525301T2D_P16"	2.22226793330196	"PSC cell"
"HP1525301T2D_P17"	2.47735018675486	"alpha cell"
"HP1525301T2D_P18"	2.51932733696023	"alpha cell"
"HP1525301T2D_P19"	2.21717648529292	"ductal cell"
"HP1525301T2D_P2"	2.22542348814986	"ductal cell"
"HP1525301T2D_P20"	2.19430678307141	"ductal cell"
"HP1525301T2D_P21"	2.20915863959375	"ductal cell"
"HP1525301T2D_P22"	2.47161802313488	"alpha cell"
"HP1525301T2D_P23"	2.18570571410264	"ductal cell"
"HP1525301T2D_P24"	2.48583498572377	"alpha cell"
"HP1525301T2D_P4"	2.19506065172011	"ductal cell"
"HP1525301T2D_P5"	2.18145056719323	"ductal cell"
"HP1525301T2D_P6"	2.47416071760313	"alpha cell"
"HP1525301T2D_P8"	2.48856407302575	"alpha cell"
"HP1525301T2D_P9"	2.46655536611014	"alpha cell"
"HP1526901T2D_A1"	1.66344303429155	"beta cell"
"HP1526901T2D_A10"	1.74511003086924	"delta cell"
"HP1526901T2D_A11"	2.18988763577299	"ductal cell"
"HP1526901T2D_A12"	2.52137229228202	"alpha cell"
"HP1526901T2D_A13"	1.68351546647678	"co-expression cell"
"HP1526901T2D_A14"	1.64663046377291	"beta cell"
"HP1526901T2D_A15"	0.409287784222451	"gamma cell"
"HP1526901T2D_A16"	1.73374427418606	"delta cell"
"HP1526901T2D_A17"	2.51800773747501	"alpha cell"
"HP1526901T2D_A19"	1.64070653560081	"beta cell"
"HP1526901T2D_A2"	1.65313547416224	"beta cell"
"HP1526901T2D_A20"	0.409956944874693	"gamma cell"
"HP1526901T2D_A21"	2.24039410117925	"ductal cell"
"HP1526901T2D_A22"	1.6786308751412	"delta cell"
"HP1526901T2D_A23"	1.67746920921903	"co-expression cell"
"HP1526901T2D_A24"	2.20578060002678	"ductal cell"
"HP1526901T2D_A3"	2.56991710906763	"alpha cell"
"HP1526901T2D_A4"	1.74269917229851	"delta cell"
"HP1526901T2D_A5"	1.66215959411468	"beta cell"
"HP1526901T2D_A6"	2.36705186304696	"acinar cell"
"HP1526901T2D_A7"	2.51637291416249	"alpha cell"
"HP1526901T2D_A8"	2.55159463253508	"alpha cell"
"HP1526901T2D_A9"	2.53123869034567	"alpha cell"
"HP1526901T2D_B1"	1.64608375681882	"beta cell"
"HP1526901T2D_B10"	1.65004805789388	"beta cell"
"HP1526901T2D_B11"	2.51772500135079	"alpha cell"
"HP1526901T2D_B12"	2.52634953624939	"alpha cell"
"HP1526901T2D_B13"	0.410538882089216	"gamma cell"
"HP1526901T2D_B14"	2.52255745371557	"alpha cell"
"HP1526901T2D_B17"	2.56852599244462	"alpha cell"
"HP1526901T2D_B18"	1.73018326443623	"delta cell"
"HP1526901T2D_B20"	2.56573572011467	"alpha cell"
"HP1526901T2D_B23"	2.23771928319566	"ductal cell"
"HP1526901T2D_B24"	2.1888698038322	"ductal cell"
"HP1526901T2D_B3"	2.21624291748182	"ductal cell"
"HP1526901T2D_B4"	1.6431915927804	"beta cell"
"HP1526901T2D_B5"	2.1973374438585	"ductal cell"
"HP1526901T2D_B6"	1.75023155151967	"delta cell"
"HP1526901T2D_B7"	1.73660679096731	"delta cell"
"HP1526901T2D_B9"	1.64797156434369	"beta cell"
"HP1526901T2D_C1"	1.74488070212702	"delta cell"
"HP1526901T2D_C10"	1.65365309034161	"beta cell"
"HP1526901T2D_C11"	1.65915473344225	"beta cell"
"HP1526901T2D_C13"	0.414497396015722	"gamma cell"
"HP1526901T2D_C14"	2.18858122958139	"ductal cell"
"HP1526901T2D_C15"	1.73494139008147	"delta cell"
"HP1526901T2D_C16"	2.50195968670228	"alpha cell"
"HP1526901T2D_C17"	1.65784847692158	"beta cell"
"HP1526901T2D_C19"	0.414940824383435	"gamma cell"
"HP1526901T2D_C2"	2.54224171735227	"alpha cell"
"HP1526901T2D_C20"	2.20397977138332	"ductal cell"
"HP1526901T2D_C22"	2.19506696060588	"ductal cell"
"HP1526901T2D_C23"	2.18652136736978	"ductal cell"
"HP1526901T2D_C24"	1.76269506759039	"delta cell"
"HP1526901T2D_C3"	1.65557262409837	"beta cell"
"HP1526901T2D_C4"	2.52436814818446	"alpha cell"
"HP1526901T2D_C6"	2.51994079452978	"alpha cell"
"HP1526901T2D_C8"	2.37162505766319	"acinar cell"
"HP1526901T2D_D1"	2.5054680143635	"alpha cell"
"HP1526901T2D_D10"	0.409408627447976	"gamma cell"
"HP1526901T2D_D12"	2.19876854386863	"ductal cell"
"HP1526901T2D_D14"	0.416694730535537	"gamma cell"
"HP1526901T2D_D16"	2.5469888138295	"alpha cell"
"HP1526901T2D_D17"	1.65195069189153	"beta cell"
"HP1526901T2D_D18"	2.46468011467483	"alpha cell"
"HP1526901T2D_D19"	1.6679561641337	"beta cell"
"HP1526901T2D_D2"	2.23305568897044	"ductal cell"
"HP1526901T2D_D21"	1.74386908235579	"delta cell"
"HP1526901T2D_D22"	2.19948649560154	"ductal cell"
"HP1526901T2D_D24"	1.63678162953942	"delta cell"
"HP1526901T2D_D3"	2.21208131902594	"ductal cell"
